"","s_code","s_name","s_description","s_resource_code","s_sensor_type_code","s_table_name","s_table_type","s_x_offset","s_y_offset","s_z_offset","s_datum_code","s_datum_value","s_graph_value","s_min_value_1","s_max_value_1","s_min_value_2","s_max_value_2","s_min_value_3","s_max_value_3","s_min_value_4","s_max_value_4","s_min_value_5","s_max_value_5","deleted","datestamp"
"367",375,"scevo.data.bom.idy.kalgoorlie.downsampled.30min.dew_point","scevo.data.bom.idy.kalgoorlie.downsampled.30min.dew_point",18,4,"sensor_repository_00375","SAMPLED",0,0,0,2,0,"Dew Point Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:09
"368",376,"scevo.data.bom.idy.kalgoorlie.downsampled.30min.atmpress","scevo.data.bom.idy.kalgoorlie.downsampled.30min.atmpress",18,5,"sensor_repository_00376","SAMPLED",0,0,0,2,0,"Atmospheric Pressure QNH (hPa)",990,1100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:09
"369",377,"scevo.data.bom.idy.kalgoorlie.downsampled.30min.rainfall_9am","scevo.data.bom.idy.kalgoorlie.downsampled.30min.rainfall_9am",18,6,"sensor_repository_00377","SAMPLED",0,0,0,2,0,"Rainfall since 9 am",0,200,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:09
"370",378,"scevo.data.bom.idy.kalgoorlie.downsampled.30min.rainfall","scevo.data.bom.idy.kalgoorlie.downsampled.30min.rainfall",18,7,"sensor_repository_00378","SAMPLED",0,0,0,2,0,"Rainfall (MM)",0,100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:09
"371",430,"scevo.data.bom.idy.mandurah.raw.air_temperature","scevo.data.bom.idy.mandurah.raw.air_temperature",21,3,"sensor_repository_00430","RAW",0,0,0,2,0,"Air Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:18
"372",355,"scevo.data.bom.idy.jandakot.downsampled.30min.atmpress","scevo.data.bom.idy.jandakot.downsampled.30min.atmpress",17,5,"sensor_repository_00355","SAMPLED",0,0,0,2,0,"Atmospheric Pressure QNH (hPa)",990,1100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:03
"373",356,"scevo.data.bom.idy.jandakot.downsampled.30min.Rainfall_9am","scevo.data.bom.idy.jandakot.downsampled.30min.Rainfall_9am",17,8,"sensor_repository_00356","SAMPLED",0,0,0,2,0,"Rainfall since 9 am",0,200,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:03
"374",357,"scevo.data.bom.idy.jandakot.downsampled.30min.rainfall","scevo.data.bom.idy.jandakot.downsampled.30min.rainfall",17,7,"sensor_repository_00357","SAMPLED",0,0,0,2,0,"Rainfall (MM)",0,100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:03
"375",383,"scevo.data.bom.idy.kalgoorlie.downsampled.12hr.atmpress","scevo.data.bom.idy.kalgoorlie.downsampled.12hr.atmpress",18,5,"sensor_repository_00383","SAMPLED",0,0,0,2,0,"Atmospheric Pressure QNH (hPa)",990,1100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:10
"376",384,"scevo.data.bom.idy.kalgoorlie.downsampled.12hr.rainfall_9am","scevo.data.bom.idy.kalgoorlie.downsampled.12hr.rainfall_9am",18,6,"sensor_repository_00384","SAMPLED",0,0,0,2,0,"Rainfall since 9 am",0,200,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:10
"377",385,"scevo.data.bom.idy.kalgoorlie.downsampled.12hr.rainfall","scevo.data.bom.idy.kalgoorlie.downsampled.12hr.rainfall",18,7,"sensor_repository_00385","SAMPLED",0,0,0,2,0,"Rainfall (MM)",0,100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:10
"378",386,"scevo.data.bom.idy.katanning_rs.raw.wind_speed","scevo.data.bom.idy.katanning_rs.raw.wind_speed",19,1,"sensor_repository_00386","RAW",0,0,0,2,0,"Wind Speed (knots)",0,30,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:10
"379",387,"scevo.data.bom.idy.katanning_rs.raw.wind_direction","scevo.data.bom.idy.katanning_rs.raw.wind_direction",19,2,"sensor_repository_00387","RAW",0,0,0,2,0,"Wind Direction",0,360,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:10
"380",388,"scevo.data.bom.idy.katanning_rs.raw.air_temperature","scevo.data.bom.idy.katanning_rs.raw.air_temperature",19,3,"sensor_repository_00388","RAW",0,0,0,2,0,"Air Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:11
"381",389,"scevo.data.bom.idy.katanning_rs.raw.dew_point","scevo.data.bom.idy.katanning_rs.raw.dew_point",19,4,"sensor_repository_00389","RAW",0,0,0,2,0,"Dew Point Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:11
"382",390,"scevo.data.bom.idy.katanning_rs.raw.atmpress","scevo.data.bom.idy.katanning_rs.raw.atmpress",19,5,"sensor_repository_00390","RAW",0,0,0,2,0,"Atmospheric Pressure QNH (hPa)",990,1100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:11
"383",391,"scevo.data.bom.idy.katanning_rs.raw.rainfall_9am","scevo.data.bom.idy.katanning_rs.raw.rainfall_9am",19,6,"sensor_repository_00391","RAW",0,0,0,2,0,"Rainfall since 9 am",0,200,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:11
"384",392,"scevo.data.bom.idy.katanning_rs.raw.rainfall","scevo.data.bom.idy.katanning_rs.raw.rainfall",19,7,"sensor_repository_00392","RAW",0,0,0,2,0,"Rainfall (MM)",0,100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:11
"385",393,"scevo.data.bom.idy.katanning_rs.downsampled.30min.wind_speed","scevo.data.bom.idy.katanning_rs.downsampled.30min.wind_speed",19,1,"sensor_repository_00393","SAMPLED",0,0,0,2,0,"Wind Speed (knots)",0,30,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:11
"386",394,"scevo.data.bom.idy.katanning_rs.downsampled.30min.wind_direction","scevo.data.bom.idy.katanning_rs.downsampled.30min.wind_direction",19,2,"sensor_repository_00394","SAMPLED",0,0,0,2,0,"Wind Direction",0,360,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:11
"387",395,"scevo.data.bom.idy.katanning_rs.downsampled.30min.air_temperature","scevo.data.bom.idy.katanning_rs.downsampled.30min.air_temperature",19,3,"sensor_repository_00395","SAMPLED",0,0,0,2,0,"Air Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:12
"388",396,"scevo.data.bom.idy.katanning_rs.downsampled.30min.dew_point","scevo.data.bom.idy.katanning_rs.downsampled.30min.dew_point",19,4,"sensor_repository_00396","SAMPLED",0,0,0,2,0,"Dew Point Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:12
"389",397,"scevo.data.bom.idy.katanning_rs.downsampled.30min.atmpress","scevo.data.bom.idy.katanning_rs.downsampled.30min.atmpress",19,5,"sensor_repository_00397","SAMPLED",0,0,0,2,0,"Atmospheric Pressure QNH (hPa)",990,1100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:12
"390",398,"scevo.data.bom.idy.katanning_rs.downsampled.30min.rainfall_9am","scevo.data.bom.idy.katanning_rs.downsampled.30min.rainfall_9am",19,6,"sensor_repository_00398","SAMPLED",0,0,0,2,0,"Rainfall since 9 am",0,200,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:12
"391",399,"scevo.data.bom.idy.katanning_rs.downsampled.30min.rainfall","scevo.data.bom.idy.katanning_rs.downsampled.30min.rainfall",19,7,"sensor_repository_00399","SAMPLED",0,0,0,2,0,"Rainfall (MM)",0,100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:12
"392",400,"scevo.data.bom.idy.katanning_rs.downsampled.6hr.wind_speed","scevo.data.bom.idy.katanning_rs.downsampled.6hr.wind_speed",19,1,"sensor_repository_00400","SAMPLED",0,0,0,2,0,"Wind Speed (knots)",0,30,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:12
"393",401,"scevo.data.bom.idy.katanning_rs.downsampled.6hr.wind_direction","scevo.data.bom.idy.katanning_rs.downsampled.6hr.wind_direction",19,2,"sensor_repository_00401","SAMPLED",0,0,0,2,0,"Wind Direction",0,360,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:12
"394",402,"scevo.data.bom.idy.katanning_rs.downsampled.6hr.air_temperature","scevo.data.bom.idy.katanning_rs.downsampled.6hr.air_temperature",19,3,"sensor_repository_00402","SAMPLED",0,0,0,2,0,"Air Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:13
"395",403,"scevo.data.bom.idy.katanning_rs.downsampled.6hr.dew_point","scevo.data.bom.idy.katanning_rs.downsampled.6hr.dew_point",19,4,"sensor_repository_00403","SAMPLED",0,0,0,2,0,"Dew Point Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:13
"396",379,"scevo.data.bom.idy.kalgoorlie.downsampled.12hr.wind_speed","scevo.data.bom.idy.kalgoorlie.downsampled.12hr.wind_speed",18,1,"sensor_repository_00379","SAMPLED",0,0,0,2,0,"Wind Speed (knots)",0,30,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:09
"397",380,"scevo.data.bom.idy.kalgoorlie.downsampled.12hr.wind_direction","scevo.data.bom.idy.kalgoorlie.downsampled.12hr.wind_direction",18,2,"sensor_repository_00380","SAMPLED",0,0,0,2,0,"Wind Direction",0,360,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:09
"398",381,"scevo.data.bom.idy.kalgoorlie.downsampled.12hr.air_temperature","scevo.data.bom.idy.kalgoorlie.downsampled.12hr.air_temperature",18,3,"sensor_repository_00381","SAMPLED",0,0,0,2,0,"Air Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:10
"399",382,"scevo.data.bom.idy.kalgoorlie.downsampled.12hr.dew_point","scevo.data.bom.idy.kalgoorlie.downsampled.12hr.dew_point",18,4,"sensor_repository_00382","SAMPLED",0,0,0,2,0,"Dew Point Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:10
"400",408,"scevo.data.bom.idy.lake_grace.raw.wind_direction","scevo.data.bom.idy.lake_grace.raw.wind_direction",20,2,"sensor_repository_00408","RAW",0,0,0,2,0,"Wind Direction",0,360,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:13
"401",409,"scevo.data.bom.idy.lake_grace.raw.air_temperature","scevo.data.bom.idy.lake_grace.raw.air_temperature",20,3,"sensor_repository_00409","RAW",0,0,0,2,0,"Air Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:14
"402",410,"scevo.data.bom.idy.lake_grace.raw.dew_point","scevo.data.bom.idy.lake_grace.raw.dew_point",20,4,"sensor_repository_00410","RAW",0,0,0,2,0,"Dew Point Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:14
"403",411,"scevo.data.bom.idy.lake_grace.raw.atmpress","scevo.data.bom.idy.lake_grace.raw.atmpress",20,5,"sensor_repository_00411","RAW",0,0,0,2,0,"Atmospheric Pressure QNH (hPa)",990,1100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:14
"404",412,"scevo.data.bom.idy.lake_grace.raw.rainfall_9am","scevo.data.bom.idy.lake_grace.raw.rainfall_9am",20,6,"sensor_repository_00412","RAW",0,0,0,2,0,"Rainfall since 9 am",0,200,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:14
"405",413,"scevo.data.bom.idy.lake_grace.raw.rainfall","scevo.data.bom.idy.lake_grace.raw.rainfall",20,7,"sensor_repository_00413","RAW",0,0,0,2,0,"Rainfall (MM)",0,100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:14
"406",414,"scevo.data.bom.idy.lake_grace.downsampled.60min.wind_speed","scevo.data.bom.idy.lake_grace.downsampled.60min.wind_speed",20,1,"sensor_repository_00414","SAMPLED",0,0,0,2,0,"Wind Speed (knots)",0,30,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:14
"407",415,"scevo.data.bom.idy.lake_grace.downsampled.60min.wind_direction","scevo.data.bom.idy.lake_grace.downsampled.60min.wind_direction",20,2,"sensor_repository_00415","SAMPLED",0,0,0,2,0,"Wind Direction",0,360,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:14
"408",416,"scevo.data.bom.idy.lake_grace.downsampled.60min.air_temperature","scevo.data.bom.idy.lake_grace.downsampled.60min.air_temperature",20,3,"sensor_repository_00416","SAMPLED",0,0,0,2,0,"Air Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:15
"409",417,"scevo.data.bom.idy.lake_grace.downsampled.60min.dew_point","scevo.data.bom.idy.lake_grace.downsampled.60min.dew_point",20,4,"sensor_repository_00417","SAMPLED",0,0,0,2,0,"Dew Point Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:15
"410",418,"scevo.data.bom.idy.lake_grace.downsampled.60min.atmpress","scevo.data.bom.idy.lake_grace.downsampled.60min.atmpress",20,5,"sensor_repository_00418","SAMPLED",0,0,0,2,0,"Atmospheric Pressure QNH (hPa)",990,1100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:15
"411",419,"scevo.data.bom.idy.lake_grace.downsampled.60min.rainfall_9am","scevo.data.bom.idy.lake_grace.downsampled.60min.rainfall_9am",20,6,"sensor_repository_00419","SAMPLED",0,0,0,2,0,"Rainfall since 9 am",0,200,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:15
"412",420,"scevo.data.bom.idy.lake_grace.downsampled.60min.rainfall","scevo.data.bom.idy.lake_grace.downsampled.60min.rainfall",20,7,"sensor_repository_00420","SAMPLED",0,0,0,2,0,"Rainfall (MM)",0,100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:15
"413",421,"scevo.data.bom.idy.lake_grace.downsampled.6hr.wind_speed","scevo.data.bom.idy.lake_grace.downsampled.6hr.wind_speed",20,1,"sensor_repository_00421","SAMPLED",0,0,0,2,0,"Wind Speed (knots)",0,30,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:16
"414",422,"scevo.data.bom.idy.lake_grace.downsampled.6hr.wind_direction","scevo.data.bom.idy.lake_grace.downsampled.6hr.wind_direction",20,2,"sensor_repository_00422","SAMPLED",0,0,0,2,0,"Wind Direction",0,360,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:16
"415",423,"scevo.data.bom.idy.lake_grace.downsampled.6hr.air_temperature","scevo.data.bom.idy.lake_grace.downsampled.6hr.air_temperature",20,3,"sensor_repository_00423","SAMPLED",0,0,0,2,0,"Air Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:16
"416",424,"scevo.data.bom.idy.lake_grace.downsampled.6hr.dew_point","scevo.data.bom.idy.lake_grace.downsampled.6hr.dew_point",20,4,"sensor_repository_00424","SAMPLED",0,0,0,2,0,"Dew Point Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:17
"417",425,"scevo.data.bom.idy.lake_grace.downsampled.6hr.atmpress","scevo.data.bom.idy.lake_grace.downsampled.6hr.atmpress",20,5,"sensor_repository_00425","SAMPLED",0,0,0,2,0,"Atmospheric Pressure QNH (hPa)",990,1100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:17
"418",426,"scevo.data.bom.idy.lake_grace.downsampled.6hr.rainfall_9am","scevo.data.bom.idy.lake_grace.downsampled.6hr.rainfall_9am",20,6,"sensor_repository_00426","SAMPLED",0,0,0,2,0,"Rainfall since 9 am",0,200,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:17
"419",427,"scevo.data.bom.idy.lake_grace.downsampled.6hr.rainfall","scevo.data.bom.idy.lake_grace.downsampled.6hr.rainfall",20,7,"sensor_repository_00427","SAMPLED",0,0,0,2,0,"Rainfall (MM)",0,100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:17
"420",428,"scevo.data.bom.idy.mandurah.raw.wind_speed","scevo.data.bom.idy.mandurah.raw.wind_speed",21,1,"sensor_repository_00428","RAW",0,0,0,2,0,"Wind Speed (knots)",0,30,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:17
"421",429,"scevo.data.bom.idy.mandurah.raw.wind_direction","scevo.data.bom.idy.mandurah.raw.wind_direction",21,2,"sensor_repository_00429","RAW",0,0,0,2,0,"Wind Direction",0,360,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:17
"422",405,"scevo.data.bom.idy.katanning_rs.downsampled.6hr.rainfall_9am","scevo.data.bom.idy.katanning_rs.downsampled.6hr.rainfall_9am",19,6,"sensor_repository_00405","SAMPLED",0,0,0,2,0,"Rainfall since 9 am",0,200,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:13
"423",406,"scevo.data.bom.idy.katanning_rs.downsampled.6hr.rainfall","scevo.data.bom.idy.katanning_rs.downsampled.6hr.rainfall",19,7,"sensor_repository_00406","SAMPLED",0,0,0,2,0,"Rainfall (MM)",0,100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:13
"424",407,"scevo.data.bom.idy.lake_grace.raw.wind_speed","scevo.data.bom.idy.lake_grace.raw.wind_speed",20,1,"sensor_repository_00407","RAW",0,0,0,2,0,"Wind Speed (knots)",0,30,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:13
"425",436,"scevo.data.bom.idy.mandurah.downsampled.30min.wind_direction","scevo.data.bom.idy.mandurah.downsampled.30min.wind_direction",21,2,"sensor_repository_00436","SAMPLED",0,0,0,2,0,"Wind Direction",0,360,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:19
"426",437,"scevo.data.bom.idy.mandurah.downsampled.30min.air_temperature","scevo.data.bom.idy.mandurah.downsampled.30min.air_temperature",21,3,"sensor_repository_00437","SAMPLED",0,0,0,2,0,"Air Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:19
"427",438,"scevo.data.bom.idy.mandurah.downsampled.30min.dew_point","scevo.data.bom.idy.mandurah.downsampled.30min.dew_point",21,4,"sensor_repository_00438","SAMPLED",0,0,0,2,0,"Dew Point Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:19
"428",439,"scevo.data.bom.idy.mandurah.downsampled.30min.atmpress","scevo.data.bom.idy.mandurah.downsampled.30min.atmpress",21,5,"sensor_repository_00439","SAMPLED",0,0,0,2,0,"Atmospheric Pressure QNH (hPa)",990,1100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:19
"429",440,"scevo.data.bom.idy.mandurah.downsampled.30min.rainfall_9am","scevo.data.bom.idy.mandurah.downsampled.30min.rainfall_9am",21,6,"sensor_repository_00440","SAMPLED",0,0,0,2,0,"Rainfall since 9 am",0,200,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:19
"430",441,"scevo.data.bom.idy.mandurah.downsampled.30min.rainfall","scevo.data.bom.idy.mandurah.downsampled.30min.rainfall",21,7,"sensor_repository_00441","SAMPLED",0,0,0,2,0,"Rainfall (MM)",0,100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:19
"431",442,"scevo.data.bom.idy.mandurah.downsampled.6hr.wind_speed","scevo.data.bom.idy.mandurah.downsampled.6hr.wind_speed",21,1,"sensor_repository_00442","SAMPLED",0,0,0,2,0,"Wind Speed (knots)",0,30,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:19
"432",443,"scevo.data.bom.idy.mandurah.downsampled.6hr.wind_direction","scevo.data.bom.idy.mandurah.downsampled.6hr.wind_direction",21,2,"sensor_repository_00443","SAMPLED",0,0,0,2,0,"Wind Direction",0,360,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:20
"433",444,"scevo.data.bom.idy.mandurah.downsampled.6hr.air_temperature","scevo.data.bom.idy.mandurah.downsampled.6hr.air_temperature",21,3,"sensor_repository_00444","SAMPLED",0,0,0,2,0,"Air Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:20
"434",445,"scevo.data.bom.idy.mandurah.downsampled.6hr.dew_point","scevo.data.bom.idy.mandurah.downsampled.6hr.dew_point",21,4,"sensor_repository_00445","SAMPLED",0,0,0,2,0,"Dew Point Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:20
"435",446,"scevo.data.bom.idy.mandurah.downsampled.6hr.atmpress","scevo.data.bom.idy.mandurah.downsampled.6hr.atmpress",21,5,"sensor_repository_00446","SAMPLED",0,0,0,2,0,"Atmospheric Pressure QNH (hPa)",990,1100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:20
"436",447,"scevo.data.bom.idy.mandurah.downsampled.6hr.rainfall_9am","scevo.data.bom.idy.mandurah.downsampled.6hr.rainfall_9am",21,6,"sensor_repository_00447","SAMPLED",0,0,0,2,0,"Rainfall since 9 am",0,200,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:20
"437",448,"scevo.data.bom.idy.mandurah.downsampled.6hr.rainfall","scevo.data.bom.idy.mandurah.downsampled.6hr.rainfall",21,7,"sensor_repository_00448","SAMPLED",0,0,0,2,0,"Rainfall (MM)",0,100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:20
"438",449,"scevo.data.bom.idy.manjimup.raw.wind_speed","scevo.data.bom.idy.manjimup.raw.wind_speed",22,1,"sensor_repository_00449","RAW",0,0,0,2,0,"Wind Speed (knots)",0,30,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:20
"439",450,"scevo.data.bom.idy.manjimup.raw.wind_direction","scevo.data.bom.idy.manjimup.raw.wind_direction",22,2,"sensor_repository_00450","RAW",0,0,0,2,0,"Wind Direction",0,360,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:21
"440",451,"scevo.data.bom.idy.manjimup.raw.air_temperature","scevo.data.bom.idy.manjimup.raw.air_temperature",22,3,"sensor_repository_00451","RAW",0,0,0,2,0,"Air Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:21
"441",452,"scevo.data.bom.idy.manjimup.raw.dew_point","scevo.data.bom.idy.manjimup.raw.dew_point",22,4,"sensor_repository_00452","RAW",0,0,0,2,0,"Dew Point Temperature",0,50,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:21
"442",453,"scevo.data.bom.idy.manjimup.raw.atmpress","scevo.data.bom.idy.manjimup.raw.atmpress",22,5,"sensor_repository_00453","RAW",0,0,0,2,0,"Atmospheric Pressure QNH (hPa)",990,1100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:21
"443",454,"scevo.data.bom.idy.manjimup.raw.rainfall_9am","scevo.data.bom.idy.manjimup.raw.rainfall_9am",22,6,"sensor_repository_00454","RAW",0,0,0,2,0,"Rainfall since 9 am",0,200,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:21
"444",455,"scevo.data.bom.idy.manjimup.raw.rainfall","scevo.data.bom.idy.manjimup.raw.rainfall",22,7,"sensor_repository_00455","RAW",0,0,0,2,0,"Rainfall (MM)",0,100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:22
"445",456,"scevo.data.bom.idy.manjimup.downsampled.60min.wind_speed","scevo.data.bom.idy.manjimup.downsampled.60min.wind_speed",22,1,"sensor_repository_00456","SAMPLED",0,0,0,2,0,"Wind Speed (knots)",0,30,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:23
"446",457,"scevo.data.bom.idy.manjimup.downsampled.60min.wind_direction","scevo.data.bom.idy.manjimup.downsampled.60min.wind_direction",22,2,"sensor_repository_00457","SAMPLED",0,0,0,2,0,"Wind Direction",0,360,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:24
"447",432,"scevo.data.bom.idy.mandurah.raw.atmpress","scevo.data.bom.idy.mandurah.raw.atmpress",21,5,"sensor_repository_00432","RAW",0,0,0,2,0,"Atmospheric Pressure QNH (hPa)",990,1100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:18
"448",433,"scevo.data.bom.idy.mandurah.raw.rainfall_9am","scevo.data.bom.idy.mandurah.raw.rainfall_9am",21,6,"sensor_repository_00433","RAW",0,0,0,2,0,"Rainfall since 9 am",0,200,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:18
"449",434,"scevo.data.bom.idy.mandurah.raw.rainfall","scevo.data.bom.idy.mandurah.raw.rainfall",21,7,"sensor_repository_00434","RAW",0,0,0,2,0,"Rainfall (MM)",0,100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:18
"450",435,"scevo.data.bom.idy.mandurah.downsampled.30min.wind_speed","scevo.data.bom.idy.mandurah.downsampled.30min.wind_speed",21,1,"sensor_repository_00435","SAMPLED",0,0,0,2,0,"Wind Speed (knots)",0,30,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:18
"451",462,"scevo.data.bom.idy.manjimup.downsampled.60min.rainfall","scevo.data.bom.idy.manjimup.downsampled.60min.rainfall",22,7,"sensor_repository_00462","SAMPLED",0,0,0,2,0,"Rainfall (MM)",0,100,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:24
"452",463,"scevo.data.bom.idy.manjimup.downsampled.12hr.wind_speed","scevo.data.bom.idy.manjimup.downsampled.12hr.wind_speed",22,1,"sensor_repository_00463","SAMPLED",0,0,0,2,0,"Wind Speed (knots)",0,30,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:25
"453",464,"scevo.data.bom.idy.manjimup.downsampled.12hr.wind_direction","scevo.data.bom.idy.manjimup.downsampled.12hr.wind_direction",22,2,"sensor_repository_00464","SAMPLED",0,0,0,2,0,"Wind Direction",0,360,-5000,5000,NA,NA,NA,NA,NA,NA,FALSE,2021-01-20 15:50:25
